fecha,cierre_martes,fuente_precio,open_interest,noncomm_long,noncomm_short,noncomm_spreads,comm_long,comm_short,nonrep_long,nonrep_short,mm_long,mm_short,mm_spreads,swap_long,swap_short,swap_spreads,prod_long,prod_short,other_long,other_short,other_spreads,conc_4_long,conc_4_short,conc_8_long,conc_8_short,traders_total,traders_noncomm_long,traders_noncomm_short
2022-11-15,1773.8,gc_futuro,495171,227282,101013,95881,135035,269343,36973,28934,95065,69608,75828,93757,191083,26676,14602,51584,132217,31405,20053,17.1,22.8,25.3,39.5,316,169,72
2022-11-22,1738.3,gc_futuro,449542,214284,98171,61208,133754,263818,40296,26345,92161,72730,45262,96891,186561,22730,14133,54527,122123,25441,15946,19.0,26.2,28.4,44.6,281,149,65
2022-11-29,1748.4,gc_futuro,433661,209161,99158,56370,134184,253417,33946,24716,88032,73312,41705,98970,181577,23056,12158,48784,121129,25846,14665,19.6,27.4,29.6,46.2,274,144,68
2022-12-06,1769.3,gc_futuro,422100,211472,96347,55265,117578,247657,37785,22831,93629,70142,40897,92319,184445,13547,11712,49665,117843,26205,14368,20.5,29.2,30.2,48.7,283,151,70
2022-12-13,1813.9,gc_futuro,437040,224409,98760,55414,119908,258437,37309,24429,103737,66288,39850,94229,195915,11921,13758,50601,120672,32472,15564,19.7,28.5,29.1,46.6,297,165,67
2022-12-20,1815.9,gc_futuro,436653,226136,97288,55356,116465,258979,38696,25030,104813,65718,41330,92184,197001,10421,13860,51557,121323,31570,14026,19.7,29.5,29.1,47.9,286,158,62
2022-12-27,1814.8,gc_futuro,440040,229525,92645,54347,116744,270520,39424,22528,106983,56106,43511,91331,202715,11463,13950,56342,122542,36539,10836,19.5,28.9,28.7,47.2,284,156,62
2023-01-03,1839.7,gc_futuro,449393,230801,89135,62735,113520,273494,42337,24029,109140,54559,46277,90625,206697,9678,13217,57119,121661,34576,16458,19.1,29.0,28.3,47.0,293,164,63
2023-01-10,1871.6,gc_futuro,481519,243566,93031,79862,111718,284196,46373,24430,116604,54795,51130,88381,212156,11094,12243,60946,126962,38236,28732,17.9,27.1,26.5,43.8,305,177,64
2023-01-17,1907.2,gc_futuro,491818,246874,93634,74002,122814,298727,48128,25455,124222,54845,56137,90498,222476,17462,14854,58789,122652,38789,17865,16.5,27.3,25.4,43.3,310,174,60
2023-01-24,1933.9,gc_futuro,499927,253311,95638,71317,127419,307973,47880,24999,131501,51622,50144,92041,230986,22673,12705,54314,121810,44016,21173,15.1,28.1,24.5,43.6,315,181,63
2023-01-31,1929.5,gc_futuro,471642,256417,96136,51094,120147,300667,43984,23745,138125,53678,36652,88758,232458,16434,14955,51775,118292,42458,14442,15.4,28.4,25.0,44.8,302,172,56
2023-02-07,1871.7,gc_futuro,439755,223298,94483,49579,118802,271768,48076,23925,115521,55945,35692,90840,212824,12711,15251,46233,107777,38538,13887,16.6,31.0,25.9,46.8,293,167,55
2023-02-14,1854.0,gc_futuro,426116,210374,104845,49486,120812,249884,45444,21901,106106,64933,35047,92860,192039,15727,12225,42118,104268,39912,14439,16.7,31.2,26.2,46.9,295,162,64
2023-02-21,1833.0,gc_futuro,422648,210185,103084,49467,119040,248395,43956,21702,104710,68004,37183,91556,191128,16788,10696,40479,105475,35080,12284,16.9,31.9,26.4,47.7,291,161,61
2023-02-28,1828.9,gc_futuro,426890,208419,99826,53122,123391,250878,41958,23064,99425,72850,39934,93853,192117,16766,12772,41995,108994,26976,13188,17.2,32.3,27.2,48.2,285,159,58
2023-03-07,1813.9,gc_futuro,458474,215574,117100,73866,125394,244314,43640,23194,103439,89040,45179,95312,184633,18465,11617,41216,112135,28060,28687,16.4,29.8,26.3,44.2,303,164,69
2023-03-14,1906.2,gc_futuro,459064,230823,90492,63989,122457,277897,41795,26686,118560,58839,44131,100461,219834,10394,11602,47669,112263,31653,19858,16.1,31.1,25.5,45.7,310,179,58
2023-03-21,1938.0,gc_futuro,469874,237891,79286,62681,121678,305246,47624,22661,125090,43861,45007,94971,237253,12205,14502,55788,112801,35425,17674,16.5,31.7,25.7,44.5,304,170,63
2023-03-28,1972.4,gc_futuro,478611,245135,63505,54302,131786,333294,47388,27510,130530,31370,42643,93156,250335,22921,15709,60038,114605,32135,11659,16.0,32.9,24.9,45.4,302,176,55
2023-04-04,2022.2,gc_futuro,476592,266164,70948,44819,116869,335119,48740,25706,142348,32217,31693,93463,275774,7643,15763,51702,123816,38731,13126,15.6,34.7,24.4,46.8,334,195,64
2023-04-11,2004.8,gc_futuro,476567,260165,67420,47590,119710,336258,49102,25299,135015,30409,32439,95817,277432,7377,16516,51449,125150,37011,15151,15.5,36.3,24.5,48.8,329,190,66
2023-04-18,2007.4,gc_futuro,482254,260061,70168,48050,123496,339921,50647,24115,137170,34474,31046,97059,279540,9090,17347,51291,122891,35694,17004,15.4,36.5,24.2,48.8,319,176,72
2023-04-25,1994.0,gc_futuro,473209,253186,67922,44457,124518,336446,51048,24384,135979,33176,27707,97156,274064,9819,17543,52563,117207,34746,16750,15.7,36.8,24.5,49.2,315,178,68
2023-05-02,2014.3,gc_futuro,493804,262413,66846,56438,127451,345035,47502,25485,143191,29401,31850,98325,280378,10364,18762,54293,119222,37445,24588,15.5,35.7,24.1,47.4,332,189,72
2023-05-09,2036.2,gc_futuro,518951,266472,70658,69482,130985,353500,52012,25311,143463,32477,47158,99775,285522,12960,18250,55018,123009,38181,22324,15.2,34.5,23.4,45.7,337,188,78
2023-05-16,1988.4,gc_futuro,521832,255250,75436,73408,138322,349879,54852,23109,139786,35803,45017,99973,277316,20201,18148,52362,115464,39633,28391,15.1,34.1,23.1,45.0,330,176,76
2023-05-23,1972.4,gc_futuro,479080,236149,75417,50620,142984,330007,49327,23036,128550,35411,27579,99737,260335,24812,18435,44860,107599,40006,23041,16.3,35.8,25.6,47.4,316,172,68
2023-05-30,1958.0,gc_futuro,449515,237306,67990,35269,133329,323334,43611,22922,122904,36201,24902,93334,251967,27599,12396,43768,114402,31789,10367,17.3,38.8,25.9,51.2,303,158,64
2023-06-06,1965.5,gc_futuro,436301,237467,61826,34876,116363,314550,47595,25049,120985,27557,26495,91274,259683,11229,13860,43638,116482,34269,8381,17.6,40.5,26.8,53.4,296,156,69
2023-06-13,1944.6,gc_futuro,432898,227317,67108,36167,120461,306523,48953,23100,110512,35869,27364,93585,252488,12651,14225,41384,116805,31239,8803,17.5,39.7,27.1,53.3,298,154,69
2023-06-20,1935.5,gc_futuro,438037,229308,66333,39908,121419,307956,47402,23840,110314,34275,30457,94588,254246,13168,13663,40542,118994,32058,9451,17.3,39.1,26.8,52.6,308,158,72
2023-06-27,1914.0,gc_futuro,431861,220881,68971,43884,119054,294389,48042,24617,108209,38534,31279,95100,244202,12561,11393,37626,112672,30437,12605,17.7,38.5,27.5,52.2,286,153,66
2023-07-03,1921.7,gc_futuro,448063,235081,71984,52587,114905,299622,45490,23870,123017,39869,32723,90454,247746,10485,13966,41391,112064,32115,19864,16.8,36.5,26.0,49.7,289,152,67
2023-07-11,1931.3,gc_futuro,483170,240546,74792,81216,114790,302539,46618,24623,124394,41951,41464,89493,248168,12235,13062,42136,116152,32841,39752,15.5,33.8,24.1,46.4,299,168,59
2023-07-18,1977.2,gc_futuro,482104,263740,70392,57082,115498,329213,45784,25417,147644,32326,33429,84927,259368,16290,14281,53555,116096,38066,23653,15.6,35.6,24.0,47.7,310,179,60
2023-07-25,1962.1,gc_futuro,476176,248229,74590,55156,125491,323701,47300,22729,132603,37316,35498,86053,245319,22986,16452,55396,115626,37274,19658,15.9,34.8,24.1,46.4,314,168,72
2023-08-01,1940.7,gc_futuro,439383,238985,74061,39534,117610,304455,43254,21333,123802,43793,30029,88352,244985,12924,16334,46546,115183,30268,9505,16.6,36.1,25.2,48.9,304,165,67
2023-08-08,1924.1,gc_futuro,427759,228846,85861,40027,113890,281444,44996,20427,114585,55979,29953,88184,229288,10295,15411,41861,114261,29882,10074,16.8,35.4,25.3,48.9,296,156,66
2023-08-15,1902.5,gc_futuro,433611,233078,111942,40134,116062,257992,44337,23543,113146,83610,30928,86688,207088,11512,17862,39392,119932,28332,9206,16.7,31.6,25.7,45.6,302,161,73
2023-08-22,1896.4,gc_futuro,430239,226340,124394,40941,117646,238682,45312,26222,105085,95976,32173,87166,190600,12142,18338,35940,121255,28418,8768,16.3,29.7,25.3,44.9,308,165,72
2023-08-29,1936.5,gc_futuro,442806,236054,112782,44853,118132,258726,43767,26445,120609,81367,33536,83759,203886,13809,20564,41031,115445,31415,11317,16.4,30.5,25.9,45.7,300,170,58
2023-09-05,1926.2,gc_futuro,438672,235802,97796,45448,111456,269695,45966,25733,120222,69857,33104,81715,215580,11747,17994,42368,115580,27939,12344,16.7,32.2,26.8,47.9,304,163,69
2023-09-12,1911.3,gc_futuro,441221,235704,111840,45715,113062,257872,46740,25794,117737,83166,34102,83274,205736,12427,17361,39709,117967,28674,11613,16.1,30.7,26.1,47.3,302,163,70
2023-09-19,1932.0,gc_futuro,438078,237716,102553,46427,110014,262946,43921,26152,121172,73782,35725,82606,210250,12103,15305,40593,116544,28771,10702,16.5,31.1,26.7,48.1,291,158,66
2023-09-26,1900.4,gc_futuro,435620,235560,119745,44003,110844,245680,45213,26192,114668,91230,35282,88126,196295,9566,13152,39819,120892,28515,8721,16.4,31.4,25.9,48.1,310,166,80
2023-10-03,1824.6,gc_futuro,431226,228406,137180,46898,110666,222648,45256,24500,100500,108061,32940,85747,175533,8305,16614,38810,127906,29119,13958,15.6,29.4,24.4,45.9,317,162,82
2023-10-10,1861.0,gc_futuro,436499,220332,148899,50356,121341,211769,44470,25475,93934,120701,34940,91619,163620,10712,19010,37437,126398,28198,15416,15.6,27.5,24.3,43.1,304,157,76
2023-10-17,1922.7,gc_futuro,439581,231412,118674,57244,110062,238061,40863,25602,104708,89605,39547,84592,182625,13733,11737,41703,126704,29069,17697,15.3,29.1,24.8,44.8,308,166,68
2023-10-24,1975.0,gc_futuro,463476,251469,102084,63698,106180,272053,42129,25641,122456,66708,41442,81233,206961,14305,10642,50787,129013,35376,22256,15.1,29.8,24.2,44.2,316,168,72
2023-10-31,1985.2,gc_futuro,475808,261053,97628,63992,105971,288678,44792,25510,140111,65271,41868,79294,217816,15512,11165,55350,120942,32357,22124,15.1,30.6,24.0,44.5,321,185,55
2023-11-07,1966.8,gc_futuro,484347,261653,95437,66559,110651,296742,45484,25609,140609,62374,44562,82014,223122,18150,10487,55470,121044,33063,21997,14.7,31.6,23.4,45.0,310,179,59
2023-11-14,1961.8,gc_futuro,486634,254352,98976,76145,110728,287747,45409,23766,132924,68609,46638,83706,217660,14846,12176,55241,121428,30367,29507,14.2,31.1,23.2,44.0,317,182,57
2023-11-21,1999.3,gc_futuro,508429,269701,97996,78832,115937,306172,43959,25429,144381,65246,42144,80946,225272,20910,14081,59990,125320,32750,36688,13.7,28.7,22.4,41.8,327,186,61
2023-11-28,2039.7,gc_futuro,505658,289845,89761,54567,115596,334188,45650,27142,169695,54802,28942,76804,244788,24459,14333,64941,120150,34959,25625,13.5,30.8,22.3,44.7,329,192,62
2023-12-05,2018.5,gc_futuro,487469,288840,85296,47953,103193,330138,47483,24082,159907,50520,27391,76376,253627,14186,12631,62325,128933,34776,20562,14.8,33.6,23.7,48.5,331,190,66
2023-12-12,1977.8,gc_futuro,469939,273536,85303,44236,105710,318518,46457,21882,149634,54106,28531,76081,243774,16209,13420,58535,123902,31197,15705,15.1,33.0,24.1,48.3,321,190,58
2023-12-19,2038.4,gc_futuro,481203,280972,79633,46653,105559,332617,48019,22300,155697,47421,28885,75017,254059,17706,12836,60852,125275,32212,17768,14.2,31.9,23.0,47.9,316,187,53
2023-12-26,2058.2,gc_futuro,491343,289843,82125,47513,105951,338296,48036,23409,152801,46347,30180,74400,261732,18308,13243,58256,137042,35778,17333,13.9,31.3,22.4,46.7,319,185,62
2024-01-02,2064.4,gc_futuro,500364,290706,83057,51654,108804,344282,49200,21371,154384,45235,33238,76117,269894,19013,13674,55375,136322,37822,18416,13.8,31.6,22.2,46.5,319,179,66
2024-01-09,2026.4,gc_futuro,489849,271665,83051,61121,106489,324190,50574,21487,134333,45874,35868,78213,250913,16327,11949,56950,137332,37177,25253,14.2,32.1,22.7,47.3,309,174,68
2024-01-16,2026.0,gc_futuro,489334,262360,82467,68047,109287,316707,49640,22113,130931,47702,41913,75791,242657,20632,12864,53418,131429,34765,26134,14.1,31.5,22.4,46.0,308,169,69
2024-01-23,2023.7,gc_futuro,465872,241100,71626,66034,113094,305187,45644,23025,111298,50265,40521,78535,231679,20835,13724,52673,129802,21361,25513,14.8,31.8,23.5,46.8,302,165,67
2024-01-30,2031.5,gc_futuro,430328,219222,71431,48217,117525,288043,45364,22637,108093,52069,33205,77882,214041,24371,15272,49631,111129,19362,15012,13.4,30.8,22.9,46.1,300,169,62
2024-02-06,2034.5,gc_futuro,419121,228623,66885,44291,104344,284585,41863,23360,114316,46247,31466,77734,221357,12325,14285,50903,114307,20638,12825,13.9,31.7,24.0,49.0,305,172,64
2024-02-13,1992.9,gc_futuro,420812,217505,86337,49550,109529,262509,44228,22416,100642,66466,36698,78854,199591,14787,15888,48131,116863,19871,12852,13.5,29.0,23.1,44.8,309,159,79
2024-02-20,2027.5,gc_futuro,407063,211034,70772,47764,106419,265830,41846,22697,98840,48917,35670,77980,198940,17825,10614,49065,112194,21855,12094,14.2,29.9,23.6,46.4,308,169,73
2024-02-27,2034.0,gc_futuro,411195,214948,73312,48872,108432,266784,38943,22227,103885,47732,36277,78743,197423,18311,11378,51050,111063,25580,12595,14.0,27.9,23.8,43.8,320,170,79
2024-03-05,2133.5,gc_futuro,471616,264148,72855,58663,104023,310815,44782,29283,145106,35343,38504,77009,234914,15364,11650,60537,119042,37512,20159,12.9,28.0,21.9,42.8,342,182,87
2024-03-12,2160.4,gc_futuro,516057,283062,81460,55571,129432,347705,47992,31321,173994,32911,39000,75076,244909,23885,30471,78911,109068,48549,16571,12.3,28.2,20.8,41.0,342,184,85
2024-03-19,2156.3,gc_futuro,535047,278732,77130,69082,138102,355632,49131,33203,172588,29692,49801,77067,245387,28899,32136,81346,106144,47438,19281,12.2,28.5,20.4,40.7,340,176,88
2024-03-26,2175.6,gc_futuro,503642,265647,66353,48217,141774,360114,48004,28958,163006,27211,33140,80421,251256,28588,32765,80270,102641,39142,15077,12.6,31.4,21.4,45.1,332,186,69
2024-04-02,2261.0,gc_futuro,500045,281399,74149,42601,127114,352828,48931,30467,173073,25993,30153,80217,261044,14662,32235,77122,108326,48156,12448,13.2,30.6,22.4,45.5,348,188,84
2024-04-09,2343.5,gc_futuro,505214,279799,77380,45762,128094,352676,51559,29396,174617,32885,29589,79228,261784,14675,34191,76217,105182,44495,16173,13.6,30.6,22.5,45.5,335,177,80
2024-04-16,2390.8,gc_futuro,517193,278777,76854,55487,132684,355442,50245,29410,169910,35174,37065,78012,266867,16875,37797,71700,108867,41680,18422,13.5,30.2,21.3,44.6,340,186,77
2024-04-23,2327.7,gc_futuro,516249,279535,76644,58717,129083,355955,48914,24933,176400,34261,44015,75873,270152,15293,37917,70510,103135,42383,14702,13.7,30.7,21.8,45.0,334,188,68
2024-04-30,2291.4,gc_futuro,519791,278850,74640,63742,126925,354423,50274,26986,171853,36826,48645,73085,269856,15923,37917,68644,106997,37814,15097,14.2,30.1,22.0,44.2,326,189,66
2024-05-07,2315.2,gc_futuro,529835,272144,72577,78091,124899,352165,54701,27002,164780,38681,56799,73131,268227,16280,35488,67658,107364,33896,21292,13.8,30.4,21.3,43.9,327,183,73
2024-05-14,2353.4,gc_futuro,522952,277642,73146,59094,133583,365693,52633,25019,171868,41433,36357,75210,277761,22927,35446,65005,105774,31713,22737,14.3,31.2,22.0,45.1,338,194,71
2024-05-21,2421.7,gc_futuro,530591,300729,70923,56084,118514,377177,55264,26407,190605,42082,35310,76171,297864,21853,20490,57460,110124,28841,20774,14.4,32.7,22.2,47.4,333,193,64
2024-05-28,2355.2,gc_futuro,485430,286737,50152,37984,109181,370131,51528,27163,174444,25616,24917,69148,289454,21491,18542,59186,112293,24536,13067,15.5,35.0,24.3,50.6,316,187,63
2024-06-04,2325.5,gc_futuro,447488,284566,47264,29697,83418,349349,49807,21178,172560,20261,17978,56738,282783,10718,15962,55848,112006,27003,11719,17.0,40.4,25.8,56.2,311,183,63
2024-06-11,2307.5,gc_futuro,436857,276769,42843,27603,82174,342685,50311,23726,168424,15459,15958,55474,275178,10778,15922,56729,108345,27384,11645,17.7,40.5,26.6,56.6,294,170,62
2024-06-18,2330.4,gc_futuro,444345,287147,44063,26099,83440,351170,47659,23013,177639,17018,15366,55910,281082,12500,15030,57588,109508,27045,10733,17.8,39.9,26.8,56.1,308,182,57
2024-06-25,2316.6,gc_futuro,452190,284885,38656,32318,86551,358039,48436,23177,174756,16554,17574,58751,287636,12199,15601,58204,110129,22102,14744,17.5,40.3,26.5,56.4,300,180,53
2024-07-02,2323.0,gc_futuro,454730,280117,38574,40014,86905,351704,47694,24438,167688,16873,22299,59925,279979,12556,14424,59169,112429,21701,17715,16.9,39.2,25.6,54.8,306,188,49
2024-07-09,2360.1,gc_futuro,516324,303043,48268,69751,92907,373536,50623,24769,181982,24515,42934,62183,290421,16693,14031,66422,121061,23753,26817,15.2,35.7,23.3,49.7,321,197,52
2024-07-16,2462.4,gc_futuro,579862,349827,64803,66180,110041,419345,53814,29534,216502,31970,31300,62675,311661,23577,23789,84107,133325,32833,34880,14.2,33.5,23.2,46.7,343,205,66
2024-07-23,2404.6,gc_futuro,572306,341600,68526,74764,102237,403162,53705,25854,197802,34942,41039,58598,305308,27954,15685,69900,143798,33584,33725,14.3,34.3,23.0,48.2,332,198,64
2024-07-30,2405.0,gc_futuro,510914,313364,66763,48604,99015,371872,49931,23675,185586,33222,22563,55083,283175,24019,19913,64678,127778,33541,26041,16.5,36.9,24.7,51.0,319,190,60
2024-08-06,2389.1,gc_futuro,480645,298119,59370,42879,88442,357476,51205,20920,180303,29517,21094,56985,278874,14820,16637,63782,117816,29853,21785,17.5,42.0,26.5,55.9,306,165,74
2024-08-13,2466.7,gc_futuro,505872,328769,61505,38402,88313,380815,50388,25150,203844,25929,19009,54827,294394,16769,16717,69652,124925,35576,19393,16.8,40.0,25.3,53.9,329,186,75
2024-08-20,2511.3,gc_futuro,532867,355551,64298,38166,86232,402738,52918,27665,222142,28837,19236,53461,305972,17202,15569,79564,133409,35461,18930,16.6,38.8,25.1,53.9,341,200,70
2024-08-27,2516.0,gc_futuro,521759,343330,48885,38638,85102,407421,54689,26815,217976,17685,21993,52822,306757,21566,10714,79098,125354,31200,16645,16.9,41.1,25.0,56.7,324,192,62
2024-09-03,2489.9,gc_futuro,511136,339157,51599,40365,80416,392303,51198,26869,212086,19996,20378,55089,297347,13486,11841,81470,127071,31603,19987,17.6,42.5,26.2,57.6,313,180,65
2024-09-10,2512.3,gc_futuro,511501,340006,57505,42326,78232,385131,50937,26539,213645,23190,20876,52865,284390,12799,12568,87942,126361,34315,21450,18.2,40.8,25.9,55.4,318,183,67
2024-09-17,2564.3,gc_futuro,537627,369734,59668,40270,74647,409774,52976,27915,241844,25489,21035,45549,303089,16435,12663,90250,127890,34179,19235,18.2,39.1,26.6,54.3,326,191,67
2024-09-24,2651.2,gc_futuro,564640,387572,72182,46911,76713,416419,53444,29128,256435,37406,20681,45705,305381,17491,13517,93547,131137,34776,26230,18.2,36.6,26.6,51.3,336,195,70
2024-10-01,2667.3,gc_futuro,533107,370051,70120,42766,67099,394623,53191,25598,247867,33405,18204,42840,295138,12039,12220,87446,122184,36715,24562,19.4,37.1,27.8,50.9,324,182,71
2024-10-08,2615.0,gc_futuro,520316,348891,70711,51028,68957,372933,51440,25644,227596,33537,23430,44853,277678,11274,12830,83981,121295,37174,27598,20.2,36.8,28.1,50.1,318,179,69
2024-10-15,2661.4,gc_futuro,541232,357494,71060,63220,70028,382686,50490,24266,233871,34450,35343,43311,281271,13629,13088,87786,123623,36610,27877,19.5,35.0,27.4,48.3,328,187,72
2024-10-22,2744.2,gc_futuro,573760,371813,75609,81488,66245,390946,54214,25717,242427,37267,52677,39452,282058,13851,12942,95037,129386,38342,28811,17.6,33.5,26.1,45.5,344,197,74
2024-10-29,2768.4,gc_futuro,579468,366636,87983,90465,68935,372606,53432,28414,234856,39683,64343,40174,269225,16382,12379,86999,131780,48300,26122,17.0,29.9,25.4,41.9,334,191,74
2024-11-05,2740.3,gc_futuro,558034,336816,81487,95294,73287,356346,52637,24907,219687,36684,69684,39763,253459,20458,13066,82429,117129,44803,25610,17.3,31.2,25.7,43.3,311,180,63
2024-11-12,2600.0,gc_futuro,535981,316225,79774,87571,75347,340929,56838,27707,203661,38365,62058,36733,234859,25403,13211,80667,112564,41409,25513,18.1,30.5,26.3,44.0,312,181,66
2024-11-19,2627.1,gc_futuro,502952,309354,74987,67718,73459,335781,52421,24466,193355,38181,46147,34758,226763,24914,13787,84104,115999,36806,21571,19.2,33.0,27.5,47.5,298,172,57
2024-11-26,2620.3,gc_futuro,472660,303401,53063,50308,72377,344897,46574,24392,203596,24306,29011,32845,238285,25223,14309,81389,99805,28757,21297,20.8,37.4,28.5,50.3,297,168,57
2024-12-03,2644.7,gc_futuro,462040,307611,47875,42841,63251,349526,48337,21798,203580,22845,28552,32964,256898,19320,10967,73308,104031,25030,14289,21.0,41.1,29.5,55.6,301,172,58
2024-12-10,2697.6,gc_futuro,483346,324332,48746,46541,66025,362896,46448,25163,218482,22404,32041,33312,263738,21509,11204,77649,105850,26342,14500,20.2,39.2,28.6,53.8,314,178,64
